work_id,title,fandom,trope,kudos,num_chapters,total_words,avg_words_per_chapter,total_comments,avg_comments_per_chapter,url,tags
13919727,Own the Scars,one_direction,hurt_comfort,2929,22,143772,6535,424,19.3,https://archiveofourown.org/works/13919727,"American AU, Drug Addiction, Alcohol Abuse, Alcoholism, drug overdose, Coma, Rehab, Recovery, Intervention, Therapy, Therapist James, Alcoholics Anonymous, Most of the Drug Use is past tense, It only happens once in the present, Hurt/Comfort, Angst, So much angst, But there is fluff too I promise, Louis Tomlinson/Harry Styles - Freeform, Louis Tomlinson/Nick Grimshaw - Freeform, larry is end game, please, So don't let the Tomlinshaw scare you off, It's evident from CHAPTER ONE, Friends to Lovers, Childhood Friends, Slow Burn, like the slowest burn, i'm not even sorry, you're gonna suffer, but you'll be happy about it, Happy Ending, Only Child Louis, glasses harry, Shy Harry, Rich Boy Nick, Hair Stylist Zayn, Punk Zayn, Niall is sunshine, Liam is a Good Friend, zouis friendship, nouis friendship, Is there an acronym for Louis/Zayn/Niall, there should be, Cause those three are TIGHT, lirry friendship, Lilo friendship, Eventual OT5, So many pop culture references, Louis loves Chris Evans, because that should be a thing, Lots of Larry Easter Eggs, Everyone drinks a lot of coffee, so much coffee, Coffee is practically a character TBH, Eventual Smut, They earn it, Anal Sex, Don't ask who tops cause they share that, Anal Fingering, Blow Jobs, Hand Jobs, Emotional Sex, Morning Sex, I'll put more warnings in the notes for particular chapters, but I don't want to give away the farm with tag spoilers, anyway, This fic is intense right from the start, so buckle up, and gird your loins"
14143905,all we can do is keep breathing,one_direction,hurt_comfort,3737,18,307201,17067,310,17.2,https://archiveofourown.org/works/14143905,"Greys Anatomy inspired, medical AU, Doctor Louis, father harry, set in seattle but h&l are still british, Slow Burn, like the slowest of slow burns im sorry, Angst, even more angst, Mutual Pinning, Character Death, emotional (highly), medical traumas, Coming of Age, Sadness, Heartbreak, Grief/Mourning, Emotional Hurt/Comfort, also read my authors note for more detail"
8598145,Here In The Afterglow,one_direction,hurt_comfort,8389,3,88921,29640,60,20.0,https://archiveofourown.org/works/8598145,"here we go folks, Alternate Universe - 1970s, Small Towns, American Gay Rights Movement, Period-Typical Homophobia, Strangers to Friends, Friends to Lovers, Angst, Hurt/Comfort, Fluff, Mentions of past abuse, Smut, Bullying, High School, Slurs"
14383884,Seeing Blind,one_direction,hurt_comfort,4342,8,46803,5850,103,12.9,https://archiveofourown.org/works/14383884,"Alpha/Beta/Omega Dynamics, Omega Harry, Alpha Louis, Alpha Liam Payne, Beta Niall, Mating Cycles/In Heat, Rut, Rut Bar, Rimming, Blow Jobs, Oral Sex, Rough Sex, safe sex, Are You Proud of Me?, Rut Sex, Heat Sex, Knotting, Oral Knotting, Riding, Anal Sex, Porn with Feelings, Porn With Plot, it feels that way, i'm such a heathen, Strangers to Friends, Friends to Lovers, I think this counts as a, Slow Burn, Boys being oblivious, dumb boys in love, Blind Louis, almost forgot that one, Come Eating, Self-Lubrication, Harry in Panties, Come Marking, Scent Marking, Semi-Public Sex, Possessive Behavior, Courting Rituals, Netflix and Chill, Emotional Sex, Hurt/Comfort, Lingerie, Happy Ending, Ableism, internalized ableism, Harry/Mitch, it's minor tho, original kid characters, they have children in the epilogue"
38097370,Shadow Dances,one_direction,hurt_comfort,2532,16,101906,6369,123,7.7,https://archiveofourown.org/works/38097370,"Alternate Universe - FBI, Harry is a British FBI-Agent, Medium Louis Tomlinson, Medium Zayn Malik, Agent Liam Payne, Agent Harry Styles, Murder Mystery, Serial Killers, Blood and Gore, Blood and Injury, Violence, References to Ancient Greek Religion & Lore, Autumn, New Haven, Enemies to Lovers, Hate to Love, Eventual Smut, Panic Attacks, Hints at possible PTSD, Sassy Louis Tomlinson, protective!harry, Ghosts, Spirits, Legal Jargon, Federal Bureau of Investigation, Investigations, Crimes & Criminals, Fluff and Angst, Lots of Angst, Angst with a Happy Ending, Hurt/Comfort, Happy Ending, Angst and Fluff and Smut, Witty Louis Tomlinson, Sarcasm, POV Multiple, Touch dependent, Poltergeist Niall Horan, references to mental illness, Spooky, Virgin Louis Tomlinson, First Time, Rimming, Anal Sex, Anal Fingering, Blow Jobs, Plot Twists, Hand Jobs, Necromancy, Top Harry Styles, Bottom Louis Tomlinson"
1180586,Lost for Words,one_direction,hurt_comfort,3011,12,102191,8516,224,18.7,https://archiveofourown.org/works/1180586,"Emotional Hurt/Comfort, Self Confidence Issues, Stuttering, Fluff and Angst, Physical Abuse, Emotional/Psychological Abuse, Recreational Drug Use, American AU, anger issues, copious Pink Floyd references, Liam bakes, because why not, Insecure Liam, Pining, Tooth-Rotting Fluff, bromance to the max, Families of Choice, Some bullying, no abuse in Ziam relationship"
7259224,If I Should Stay,one_direction,hurt_comfort,3164,1,31413,31413,20,20.0,https://archiveofourown.org/works/7259224,"Bodyguard Harry, Actor Louis, Hate to Love, (very briefly though), Hurt/Comfort, discussion of a stalker and invasions of privacy, description of a panic attack, Some Ableism, a very small scene of violence, References to PTSD, okay all these tags are making this seem like the darkest fic ever that isn't really the tone of it, there is a character who is staunchly anti-wheat beer though, so proceed with caution if that will offend you, Sexual Tension, oops I forgot about the sex tags, Anal Sex, lol that's pretty much it, Fluff, Minor Angst, Happy Ending"
11671410,Blue Ice,one_direction,hurt_comfort,3433,23,103112,4483,402,17.5,https://archiveofourown.org/works/11671410,"Arranged Marriage, Adultery, Infidelity, Emotional/Psychological Abuse, Emotional Hurt/Comfort, Unrequited Love, Angst, Character Development, Possessive Behavior, Jealousy, Dark Harry, Mean Harry, Asshole Harry, Sweet Louis, Sassy Louis, Eventual Romance, Eventual Fluff, Eventual Smut, Top Harry, Bottom Louis, Complete"
41668362,just a pretty boy,one_direction,slow_burn,2028,3,35616,11872,31,10.3,https://archiveofourown.org/works/41668362,"Alpha/Beta/Omega Dynamics, Amnesia, Divorce, Alpha Harry Styles, Omega Louis Tomlinson, Jealousy, Possessive Behavior, Angst with a Happy Ending, Slow Burn, Pining, Sexual Tension, Rich Harry, Praise Kink, Anal Sex"
67469181,Paper Rings,one_direction,slow_burn,2178,16,138180,8636,293,18.3,https://archiveofourown.org/works/67469181,"Friends to Lovers, Angst, Jealousy, Unrequited Love, Slow Burn, Sexual Tension, Pining, Angst with a Happy Ending, Homophobia, Non-Graphic Violence, Fashion Designer Harry, art gallery owner louis, Explicit Sexual Content, Eventual Smut, Emotional Sex, Additional Warnings in the Author’s Note"
31475039,Better Mistakes,one_direction,slow_burn,2106,20,117808,5890,379,18.9,https://archiveofourown.org/works/31475039,"Enemies to Lovers, Hate to Love, Mpreg, Mpreg Louis, Pregnant Louis Tomlinson, Unplanned Pregnancy, Pregnant Sex, Anal Sex, Wall Sex, Shameless Smut, Cheating, Blow Jobs, Smut, Angst, Happy Ending, Pining, Denial of Feelings, Falling In Love, Affairs, Endgame Harry Styles/Louis Tomlinson, Chaptered, Jealousy, Threats of Violence, theyre minor but still there, Protective Harry, Sassy Louis Tomlinson, Slow Burn, Mutual Pining"
5306723,Falling in Love,one_direction,slow_burn,1948,16,115560,7222,125,7.8,https://archiveofourown.org/works/5306723,"Firm owner Harry, Firm owner Zayn, Boss Harry, Older Harry, 26 year old Harry, Younger Louis, employee Louis, 18 year old louis, Daddy Kink, Louis loves older men, heartbroken louis, trust issues Louis, Louis and his mother don't get along, Anger, Fluff, Pining, Mutual Pining, coming to terms with a new sexual identity, Discovering yourself, discovering a sexuality, Angst, nouis friendship, zarry friendship - Freeform, Humor, Harry likes to be in control, Lawyer Harry, Lawyer Zayn, Lawyer Liam, Student Niall, Underage Drinking, Weed, illegal drugs, Movie Nights, Flirting, mutual flirting, Teasing, Banter, Falling In Love, Falling Out of Love, louis wears panties, The first time was as a dare, harry has no chill, Never stood a chance, Jealous Harry, Possessive Harry, Jealous Louis, almost cheating, Lots of almost cheating, you'll see - Freeform, Slow Burn, Louis likes to be watched, Bottom Harry, Bottom Louis, they share"
20259355,I Get To Love You,one_direction,slow_burn,1953,14,83152,5939,98,7.0,https://archiveofourown.org/works/20259355,"Mpreg, Mpreg Harry, Strangers to Lovers, One Night Stands, Falling In Love, Friends to Lovers, Friends With Benefits, Smut, Pregnant Sex, Pregnant Harry, Anal Sex, Oral Sex, natural birth, birth scene, home birth, Famous Harry, Non-Famous Louis Tomlinson, Nurse Louis, Actor Harry Styles, Liam Payne & Harry Styles Friendship, Niall Horan & Louis Tomlinson Friendship, Zayn Malik & Louis Tomlinson Friendship, Angst with a Happy Ending, Happy Ending, Slow Burn, Unplanned Pregnancy, Coming Out, Mutual Pining, Pining"
11252922,Given a Chance,one_direction,slow_burn,2330,12,172727,14394,207,17.2,https://archiveofourown.org/works/11252922,"Future Fic, Canon Compliant, Not AU, Slow Burn, slooooowww burn but I promise they get there!, Coming Back Together, Small Town America, learning to love each other again, niall is the best, 4th of July antics, Fluff, self indulgent fic, louis has an amazing dog named Reginald, Liam and Zayn don't have any real role in this story and I don't apologize for it, over-usage of the word ""bro"", obnoxious abbreviations, too many friends references, seriously, Monica Geller should be tagged a main character, way too many food references, hopefully you're not impressionable like me, i swear i want a burger every fucking time i read this, SO TRIGGER WARNING FOR THAT M8, lots of angst mixed with fluff, i promise there's enough fluff to balance it out, it wouldn't be a fabby story without angst, actual trigger warning for:, Anxiety Attacks, nothing too major but they're there, Smut, Anal Sex, Blow Jobs, Rimming, Dirty Talk, and because people actually care about this......, Bottom Louis, Top Harry"
19445566,waiting for the tides to meet,one_direction,slow_burn,4694,8,60069,7509,105,13.1,https://archiveofourown.org/works/19445566,"Alternate Universe - Soulmates, Pining, Miscommunication, Angst, Fluff, Friends to Lovers, First Meetings, harry and louis are colleagues, also they meet in college, so there's a little bit of college in there although i wouldn't call it a college au, because then it spans to a few years later, Explicit Sexual Content, Summer, Summer Vacation, its kind of a summer vacation, anyway you will SEE, just read the damn fic, Sharing a Bed, Louis in Lace, i really went there y'all, Road Trips, Slow Burn, side Ziam, OT5, a Lot of OT5, also harry taking pictures of louis because louis is damn beautiful and we all know it, ace niall, ace representation in the house, fyi everyone defines slow burn differently lol this might not be slow burn for u"
18066773,Tainted Saints And Velvet Vices,one_direction,slow_burn,3219,12,126052,10504,114,9.5,https://archiveofourown.org/works/18066773,"Enemies to Friends to Lovers, Slow Burn, Banter, Mutual Pining, Jealousy, Slow Dancing, Triwizard Tournament, Quidditch, Father Figures, And Terrible Father Figures At That, Pining, Fluff and Angst, Happy Ending, Smut, Anal Sex, Hogwarts Inter-House Rivalries, Hogsmeade, Misunderstandings, And plenty of them, Minor Injuries, Protectiveness, Oblivious Louis Tomlinson, Alternate Universe - Hogwarts, Roommates, Duelling, Sexual Tension, Emotionally Repressed Boys Falling In Love, Beauxbatons, Durmstrang, Ballroom Dancing, Hogwarts"
48990490,Wind beneath my wings,one_direction,slow_burn,2503,14,93820,6701,180,12.9,https://archiveofourown.org/works/48990490,"Alpha/Beta/Omega Dynamics, Omega Verse, Alpha Harry Styles, Omega Louis Tomlinson, Hurt/Comfort, Angst, Fluff and Angst, Angst with a Happy Ending, Alternate Universe, Smut, Feral Behavior, Rehabilitation, Sort Of, Strangers to Lovers, aloof Harry, Non verbal Harry, for a bit, Alpha drop, Scenting, Nesting, mentions of past relationships - Freeform, mentions of past death of minor character, Trauma, Recovery, Healing, Feral Harry, Purring, smut tags I guess, Heats, Ruts, Mating Cycles/In Heat, Mating Bond, Anal Sex, Rimming, Knotting, Top Harry Styles, Bottom Louis Tomlinson, Panic Attacks, Mentions of Violence, Slow Burn"
7852654,Cameras Flashing,one_direction,slow_burn,2434,4,81995,20499,44,11.0,https://archiveofourown.org/works/7852654,"famous/non-famous, Famous Louis, Non-Famous Harry, Alpha/Beta/Omega Dynamics, Alpha Harry, Omega Louis, Coming Out, PR relationships, Practice dating, Scenting, Mating Cycles/In Heat, Slow Burn"
2232741,for now (and forever),one_direction,slow_burn,2991,10,83397,8340,166,16.6,https://archiveofourown.org/works/2232741,"Marriage of Convenience, Fake/Pretend Relationship, Military, Friends to Lovers, Slow Burn, Rimming"
11351361,cupid's defence,one_direction,slow_burn,2097,14,116835,8345,136,9.7,https://archiveofourown.org/works/11351361,"Cupid AU, lawyer AU, louis is a lawyer, harry is cupid, Niall wears glasses, receptionist!niall, Everyone Is Smart, and a lot of weird shit goes down, its really one of those fics that you have to open and just roll with, you know?, Fluff, ( a lot of ), Slow Burn (Sort Of), True Love, banter ( a lot of), wackiness (an extreme amount of), Angel Harry, Mythology"
8781703,Don't Think About The Consequences,one_direction,slow_burn,2037,19,70586,3715,163,8.6,https://archiveofourown.org/works/8781703,"Alternate Universe, Alternate Universe - College/University, Alternate Universe - No One Direction, one direction - Freeform, larry stylinson - Freeform, Bottom Louis, Sub Louis, Top Harry, Smut, Gay Sex, Making Love, Hate to Love, Enemies to Lovers, (they're not really enemies they just argue a lot), Professor Harry, Student Louis, University Student Louis, Louis is 20/21ish, Harry is 28ish, Forbidden Love, Angst, Fluff, Slow Burn"
2148573,Have Faith In Me,one_direction,slow_burn,4347,21,183816,8753,282,13.4,https://archiveofourown.org/works/2148573,"Alternate Universe, Coming of Age, Rich Harry, assistant louis, Baker Harry, Fashion Designer Louis, Age Difference, Friends to Lovers, Secret Relationship, Slow Build, Slow Burn, Mutual Pining, Heartbreak, Angst, Emotions, First Love, Eventual Smut, Office Sex, Car Sex, Sex, Light Bondage, No Underage Sex"
9914459,Back From The Edge,one_direction,slow_burn,1995,21,113929,5425,268,12.8,https://archiveofourown.org/works/9914459,"Famous Harry, Non-Famous Louis, fake-relationship, Because Harry's in the closet, Cara as the coolest beard ever, Actor Harry, Slow Burn, Because the prompt asks for it, sorry - Freeform, Pining, Strangers to Friends, Friends to Lovers, Harry sleeps with other people at some point, But it's not enough to tag as a relationship, Sex, Anal Sex, Anal Fingering, Oral Sex, Blow Jobs, Falling In Love, Mutual Pining, Fluff, lots of fluff - eventually, So so so much love"
14007420,I'd Still Dance With You,one_direction,slow_burn,2390,6,57088,9515,47,7.8,https://archiveofourown.org/works/14007420,"Alternate Universe, Age Difference, Fluff, Pining, Mutual Pining, Banter, First Kiss, Making Out, Angst, it's really not that much but for me it's a decent amount, Student Harry, Slow Burn, not really they're practically dating the entire fic, Falling In Love, Smut, Anal Sex, Blow Jobs, Hand Jobs, Morning Sex, Happy Ending, Bottom Harry, Top Louis, Barista Harry"
21887881,Strangers in Love,one_direction,slow_burn,2208,4,42253,10563,28,7.0,https://archiveofourown.org/works/21887881,"Bottom Louis, Slow Burn, Amnesia, Car Accidents, Alternate Universe - Modern Setting, Smut, Angst, Light Dom/sub, Happy Ending, Anal Sex, Dirty Talk, Crossdressing, Sex Tapes, Enemies to Lovers, Roleplay, Top Harry, Growing Up Together"
14211366,A Taste of Desire,one_direction,slow_burn,1928,5,104553,20911,54,10.8,https://archiveofourown.org/works/14211366,"Alternate Universe - Historical, Alternate Universe - Victorian, Alternate Universe - 19th Century, Alternate Universe - Industrial Revolution, Alpha/Beta/Omega Dynamics, ABO society based on equality and consent, Alpha Harry, Omega Louis, Knotting, Mating Bond, Mating Cycles/In Heat, Mill Owner Harry, Social Activist Louis, Fluff, Slow Burn, Smut, Anal Fingering, Anal Sex, Angst, Major Character Injury, minor character injury, Fire"
8079655,Since I've Found You,one_direction,slow_burn,2108,7,74214,10602,91,13.0,https://archiveofourown.org/works/8079655,"Rich Louis, Homeless Harry, Homelessness, Past Abandonment, Past Relationship(s), louis is the sun, Bottom Louis, Top Harry, Slow Burn, two-part request, Surrogacy"
16767277,Until I Found You,one_direction,slow_burn,2378,10,45665,4566,116,11.6,https://archiveofourown.org/works/16767277,"Alpha/Beta/Omega Dynamics, Alpha Louis, Omega Harry, Mating Cycles/In Heat, Famous Harry, Porn Star Louis, Cam Boy Louis, Enemies to Friends to Lovers, guitar player louis, Lace Panties, Non-Traditional Alpha/Beta/Omega Dynamics, Dildos, Knotting Dildos, Masturbation, Lube, Scenting, Scents & Smells, Dirty Talk, Butt Plugs, Jealousy, Jealous Louis, Jealous Harry, Sex Toys, Songwriting, Flirting, Alpha/Omega, Ruts, Sexual Tension, Unresolved Sexual Tension, Smut, Anal Sex, Anal Fingering, Rimming, Love Bites, Making Love, Love Confessions, i guess maybe i should tag this as, Slow Burn, Resolved Sexual Tension, Fluff, Blow Jobs, Happy Ending"
12951438,Crave,one_direction,slow_burn,1933,11,90837,8258,143,13.0,https://archiveofourown.org/works/12951438,"Strangers, BDSM, Dom/sub, Bondage, CEO Louis, Musician Harry, Slow Burn, Friends to Lovers, Sexual Tension, mentions of Simon Cowell, Daddy Kink, Sub Harry, Dom Louis, Kink Negotiation, Friends With Benefits, Nipple Play, Nipple Clamps, Sexting, Phone Sex, Cock Rings, Orgasm Delay/Denial, Blow Jobs, Rimming, Anal Sex, Face-Fucking, Spanking, Riding, Top Louis, Top Harry, Bottom Harry, Bottom Louis, Multiple Orgasms, Begging, Handcuffs, Panties, Collars, Barebacking, Butt Plugs, Anal Fingering, Biting, Painplay, Aftercare, Subspace, Subdrop, Hair-pulling, Light Angst, Switching, Rope Bondage, Public Sex, Exhibitionism, Sex Club, Kink Discovery, Kink Exploration, Dirty Talk, Happy Ending, Blindfolds, Teasing, Feathers & Featherplay, Spreader Bars, Coming Untouched"
44138935,Drops of Jupiter,one_direction,slow_burn,2525,20,122297,6115,176,8.8,https://archiveofourown.org/works/44138935,"Alternate Universe, Alternate Universe - Small Town, Fictional Town, Virginia, Autumn, Original Character(s), Arabella Elizabeth Styles, Harry is a father, Older Harry (32), louis is 26, Ghosts, Spirits, Witchcraft, sort-of Witch Louis, kitchen magic, Occult, blasphemy by the bucket load and I'm not that sorry, Implied/Referenced Homophobia, Bigotry & Prejudice, Religion, Tarot, tarot reading, Sheriff Harry Styles, Autism, Louis Tomlinson is autistic, Arabella is autistic, Blood and Injury, Blood and Violence, Blood and Gore, Prophetic Dreams, Omens & Portents, Detective Liam Payne, Niall owns a flower shop, Zayn owns an art store, Painter Zayn Malik, Friends to Enemies to Lovers, Fluff and Angst, Lots of Angst, Angst and Fluff and Smut, Hurt/Comfort, Mutual Pining, and...not so mutual-pining, Homicide and Murder, Crimes & Criminals, Investigations, Stalking, Top Harry Styles, Bottom Louis Tomlinson, Rimming, Anal Sex, Anal Fingering, Slow Burn, Explicit Sexual Content, Sexual Tension, Blow Jobs, Hand Jobs, Foreplay, Virgin Louis Tomlinson, happy ending!"
23294368,It Feels Different When You’re With Me,one_direction,slow_burn,2063,11,45929,4175,121,11.0,https://archiveofourown.org/works/23294368,"Sign language instructor Harry, hearing harry, Deaf Louis, other deaf characters, things I write for my own entertainment, Slow Burn, Sign Language, British Sign Language"
11000814,Never Let Me Go,one_direction,slow_burn,2281,3,56189,18730,43,14.3,https://archiveofourown.org/works/11000814,"Friends to Lovers, Childhood Friends, The 10 Years Plan AU, Lawyer Harry, Police Officer Louis, London, Angst, not too much tho i swear, Slow Burn, louis is a bit oblivious, and harry is a bit coward, marriage deal, louis has sex with omc, but it's NOT cheating, and it doesn't really mean anything, so you can just skip those parts, Masturbation, Grinding, Bottom Louis, Blow Jobs, Rimming, Karaoke, Clubbing, Jealous Louis, Growing Up Together, mentions of a past tomlinshaw, (but it's mentioned like twice and it's really not important)"
33659203,Secret's Safe With Me,one_direction,slow_burn,2768,6,59209,9868,97,16.2,https://archiveofourown.org/works/33659203,"Alternate Universe, CEO Harry Styles, Boss/Employee Relationship, Workplace Relationship, Workplace Sex, Secret Relationship, Toxic Relationship (Not H/L), Explicit Sexual Content, Humor, Fluff, Light Angst, Dom/sub Undertones, Louis in Lingerie, Office Sex, Bottom Louis, Top Harry, Slow Burn"
15195356,If Ignorance Be Bliss,one_direction,slow_burn,1965,1,30546,30546,20,20.0,https://archiveofourown.org/works/15195356,"Friends to Lovers, Coming Out, Alternate Universe - College/University, Dom/sub Undertones, Overhearing Sex, Harry flirts with anything that has a pulse, Slow Burn, Dirty Talk, Unrequited Love, Pole Dancing, Harry does sexy karaoke, Masturbation, Angst, Fluff and Smut, Screenshots, Spanking, Jealous Harry, Jealous Louis, Drunk Sex, They flirt using historical references and I don't know how I've managed that, Their dorms are next to each other and harry gets laid a lot"
35611228,House of The Rising Sun,one_direction,slow_burn,2242,17,102411,6024,109,6.4,https://archiveofourown.org/works/35611228,"New Orleans, Witches, Vampires, Werewolves, Demons, Alternate Universe, Alternate Universe - Fantasy, Murder, Death Rituals, Dark Magic, Louisiana Voodoo vibe, Voodoo, Slowburn -ish, Vampires rule New Orleans, Witches are feisty, Witch!harry, vampire!Louis, werewolf!liam, witch!niall, VampireKing!Zayn, Hierarchy, Cities of the dead, Not exactly enemies to lovers but their species are sworn enemies you know?, Ritual Sacrifice, Eventual Smut, happy ending obviously, I can't write/ read non-happy endings sorry, Investigation, Magic, spells, Compulsion, because vampires love their compulsion tricks, I added the tag for major character death but again - Happy ending I promise!, Marie Laveau - Freeform, Voodoo Queen, Voodoo Princesses, Bayou Wolves, Cemetery Witches, French Quarter Vampires, French Quarter, Friends With Benefits - kind of, Pining, Protective!Louis, protective!zayn, Vampires be territorial, Harvest Boys, Familiars, OT5 Friendship (One Direction), Violence, Blood and Gore, Death, Minor Niall Horan/Original Female Character(s), Zayn Malik/ Liam Payne, Explicit Sexual Content"
24971224,"Have Love, Will Travel",one_direction,slow_burn,2032,8,97295,12162,116,14.5,https://archiveofourown.org/works/24971224,"Camping, RV/Camper, set in the united states, YouTube, Smut, Hiking, waterfalls, Deserts, Rivers, Snorkeling, Beaches, Cuddling & Snuggling, Slow Burn, Co-workers, Co-workers to lovers, Friends to Lovers, Video Cameras, Cameras, Kayaking, Bicycles, Caves, Masturbation, Accidental Voyeurism, Sunrises, Sunsets, Alternate Universe - Road Trip, Road Trips, Campfires, Communication, Fine Line Fic Fest, Awkward Flirting, Swimming, Getting Together, Getting to Know Each Other, Bad Jokes, Shipping, The Last Blockbuster, Voyeurism, Hot Springs, Rain, Thunder and Lightning, Talking, Humor, Fluff and Humor, Rainbows, Moonbow, Rafting, Disney, Romance, Unrealistic Sex, Blow Jobs, Rimming, 69 (Sex Position), Anal Sex, Anal Fingering, Hand Jobs, Intercrural Sex, Laughter During Sex, Pining, Sappy Ending, Ghost Towns, Secret Relationship, Body Hair"
8909083,Runner on Third,one_direction,slow_burn,2431,1,39721,39721,20,20.0,https://archiveofourown.org/works/8909083,"Alternate Universe, Childhood Friends, Slow Burn, Friends to Lovers, Flashbacks, Teacher Harry, event planner louis, Falling In Love, Baseball, Fluff, Pining, First Kiss, Smut, Wet Dream, Masturbation, Top Harry, Bottom Louis, Blow Jobs, Rimming, Anal Sex, Wall Sex, Multiple Orgasms"
6606706,somethin' bout you,one_direction,slow_burn,2918,4,60066,15016,32,8.0,https://archiveofourown.org/works/6606706,"Alternate Universe - Thieves, Kidnapping, casino heist AU, References to Stockholm Syndrome, (not the song), but it's not a dark fic, Sexual Content, Vibrators, Enemies to Lovers, Friends to Lovers, Enemies to Friends to Lovers, Dom/sub Undertones, slight Captain America: The Winter Soldier spoilers, Sexual Tension, sort of slow burn"
5799241,"Soft Hands, Fast Feet, Can't Lose",one_direction,fluff,18062,6,112851,18808,120,20.0,https://archiveofourown.org/works/5799241,"Alternate Universe, Alternate Universe - College/University, American Football, Ballet, Accidental Cuddling, Spooning, Tutoring, Alternate Universe - Fraternity, Frat Boy Harry, Dancing, Lapdance, Grinding, Bets & Wagers, Shower Sex, Laughter During Sex, Fluff and Angst, Smut, Kissing, Texas, California, Costumes, Autumn, Making Out, Anal Sex, Anal Fingering, Rimming, Ankles, Brief Violence, Ableist Language, Sexist Language, Homophobic Language, Ignorant Language, Blackouts, Drinking, Netflix and Chill, Starbucks, Baristas, Vomit, Running, Enemies to Friends to Lovers, Athlete Harry, Smart Louis, Sexting, Theatre, Bisexuality, Pansexual Character, daddy mention, Therapy, Mention of Panic Attacks, Updated 1/29/16"
594147,Learning to Breathe,one_direction,fluff,5246,20,110524,5526,89,4.5,https://archiveofourown.org/works/594147,"Alternate Universe - College/University, Alternate Universe - Football, Unresolved Sexual Tension, Fluff and Angst, First Time, Flashbacks, Secret Relationship, Hate to Love, Reconciliation, Minor Zayn Malik/Liam Payne, Unresolved Romantic Tension, Unresolved Emotional Tension, Friends to Lovers, Het (minor), Liam/OFC (minor), False Pregnancy, Coming of Age, Sexuality Crisis, Coming Out, American writing British school system BLESS"
8318785,Never Be,one_direction,fluff,7624,6,118048,19675,119,19.8,https://archiveofourown.org/works/8318785,"Alternate Universe - College/University, Study abroad au, shared POV, Angst, Fluff, Smut, Bottom Louis, Top Harry, Hand Jobs, Blow Jobs, Anal Sex, Happy Ending, Strangers to Friends to Lovers, is that a tag, It is now, Pining"
1903281,so keep my candle bright,one_direction,fluff,4958,7,79079,11297,112,16.0,https://archiveofourown.org/works/1903281,"Religion, small town, Coming Out, Secret Relationship, Homophobia, got some fluff with a side of angst and lots of smut"
1234030,Dreaming of You,one_direction,fluff,6341,9,68698,7633,146,16.2,https://archiveofourown.org/works/1234030,"Fluff, a smidgen of angst, Pining, lots of pining, begrudgingly falling in love, friend drama, Jealousy, Bitterness, lots of emotions, but lots of happiness, light humor"
5924089,To the Ends of the Earth,one_direction,fluff,7900,2,68613,34306,40,20.0,https://archiveofourown.org/works/5924089,"Canon Compliant, Love/Hate, Pining, Recreational Drug Use, Smut, Fluff, Spanking, Barebacking, Angst"
3560306,In Dreams,one_direction,fluff,6656,1,23752,23752,20,20.0,https://archiveofourown.org/works/3560306,"Alternate Universe - Neighbors, Tattoos, Teacher Harry, Sharing a Bed, Cuddling & Snuggling, Kissing, Morning Cuddles, Morning Wood, Flirting, Friends to Lovers, Secret Admirer, Frottage, Nipple Piercings, Piercings, Tattoo Artist Louis, Anal Sex, Banter, Fluff, Ass to Mouth, Come Eating, Felching, Long Hair, Spanking, Punk Louis, Laughter, Laughter During Sex"
5090168,led by your beating heart,one_direction,fluff,13588,2,33683,16842,40,20.0,https://archiveofourown.org/works/5090168,"Alternate Universe - Non-Famous, Famous Harry, Non-Famous Louis, Rimming, Frottage, Sexual Content, Flirting, Banter, Coming Out, Fluff"
1643540,Nicotine,one_direction,fluff,6941,1,32376,32376,20,20.0,https://archiveofourown.org/works/1643540,"Alternate Universe - High School, Fluff, a bit of angst, Smut, Blow Jobs, Hand Jobs, Rimming, Frottage, Nipple Play, Anal Fingering, Anal Sex, First Time, Friends With Benefits, Friends to Lovers, Bad Boy Harry, (don't get the wrong idea about that he's not a dick), Drama Student Louis, One Huge Cliché, Bottom Louis"
1117942,Relief Next To Me,one_direction,fluff,17203,25,333705,13348,496,19.8,https://archiveofourown.org/works/1117942,"Craigslist, Oral Sex, Friends With Benefits, Fluff and Smut, Alternate Universe, Rimming, Baked Goods, Laughter, Laughter During Sex, Tickling, Hand Jobs, Cuddling, Kissing, Making Out, Snogging, Blow Jobs, Car Sex, Massage, Ass Play, Ass to Mouth, Felching, Foot Massage, Anal Sex, Anal Fingering, Bubble Bath, Phone Sex, Recreational Drug Use, Past Drug Use"
10722285,Chasing Empty Spaces,one_direction,fluff,5848,10,79286,7929,145,14.5,https://archiveofourown.org/works/10722285,"Alternate Universe - Historical, Alternate Universe - 1930s, Alright so here we go with another blast from the past fic, Harry is to inherit a tobacco firm, Louis is a mechanic, and they meet at a club, there is going to be, Angst, and a touch of, Fluff, and as always, All the Smut"
2853293,don't make this easy (i want you to mean it),one_direction,fluff,7579,1,24225,24225,20,20.0,https://archiveofourown.org/works/2853293,"Alternate Universe - College/University, Alternate Universe - Fraternity, Fluff, Angst, Smut, Drunken Confessions, a lot of drinking actually, lots of parties and stuff cause frat, Love/Hate, Enemies to Friends to Lovers"
